,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
311,346,1.0,G/59/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
312,347,0.0,F/64/S,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,-1,0,0,1,0,0,1
313,348,0.0,D/12/P,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,1,0,0,1,0,0,1
315,350,1.0,G/60/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
316,352,0.0,F/78/P,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,-1,0,0,1,0,0,1
318,356,1.0,B/15/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
320,358,1.0,G/50/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
321,358,1.0,G/50/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
322,359,0.0,F/66/S,26.0,0.0,148.0,0.0,453.0,0.0,88.0,-1,0,1,0,1,0,0
323,360,0.0,F/67/S,15.0,0.0,358.0,212.0,33.0,0.0,112.0,-1,0,0,1,1,0,0
324,361,0.0,F/68/S,33.0,0.0,0.0,36.0,0.0,280.0,417.0,1,1,0,0,1,0,0
326,368,0.0,F/82/P,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,-1,0,0,1,0,0,1
327,368,1.0,F/82/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
328,369,0.0,G/53/S,24.0,0.0,0.0,0.0,592.0,177.0,58.0,1,0,0,1,1,0,0
329,370,0.0,F/83/P,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,-1,0,0,1,1,0,0
330,371,1.0,F/84/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
331,372,0.0,F/85/P,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,-1,0,0,1,1,0,0
332,373,1.0,G/62/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
333,375,0.0,E/22/P,20.0,0.0,0.0,0.0,558.0,0.0,230.0,-1,0,0,1,1,0,0
334,376,0.0,G/54/S,22.0,0.0,116.0,0.0,786.0,6.0,0.0,1,0,0,1,1,0,0
335,377,0.0,C/15/S,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,-1,1,0,0,0,1,0
336,378,0.0,B/11/S,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,-1,1,0,0,0,1,0
337,378,1.0,B/11/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
338,378,0.0,B/11/S,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,-1,0,0,1,0,1,0
339,378,1.0,B/11/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
340,378,1.0,B/11/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
341,378,0.0,B/11/S,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,-1,0,0,1,0,1,0
342,378,1.0,B/11/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
343,379,0.0,G/63/P,31.0,0.0,198.0,0.0,591.0,0.0,164.0,1,0,0,1,1,0,0
345,381,1.0,B/16/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
348,383,0.0,G/55/S,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,-1,0,0,1,1,0,0
349,383,1.0,G/55/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
350,384,0.0,G/56/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
351,384,0.0,G/56/S,14.0,0.0,3.0,0.0,881.0,25.0,0.0,1,0,0,1,1,0,0
352,385,0.0,G/65/P,23.0,0.0,13.0,747.0,0.0,0.0,128.0,-1,0,0,1,1,0,0
353,387,1.0,G/66/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
354,388,1.0,G/57/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
355,389,0.0,E/23/P,18.0,0.0,391.0,44.0,356.0,0.0,0.0,-1,0,0,1,1,0,0
356,391,0.0,C/9/P,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,1,0,1,0,0,1,0
357,392,0.0,E/24/P,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,-1,0,0,1,1,0,0
358,395,0.0,B/17/P,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,-1,1,0,0,0,1,0
359,395,0.0,B/17/P,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,-1,1,0,0,0,1,0
360,396,1.0,G/59/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
361,397,1.0,F/69/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
362,398,0.0,D/13/S,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,-1,0,0,1,0,0,1
363,401,0.0,D/14/S,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
364,401,0.0,D/14/S,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,-1,0,0,1,0,0,1
366,403,0.0,D/13/P,43.0,1.0,353.0,896.0,0.0,0.0,2.0,1,0,0,1,0,0,1
369,407,0.0,F/90/P,20.0,0.0,0.0,465.0,0.0,5.0,223.0,-1,0,0,1,1,0,0
370,407,1.0,G/69/P,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
371,408,0.0,E/25/P,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,-1,0,0,1,0,0,1
372,409,0.0,F/71/S,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,-1,0,0,1,0,0,1
373,410,0.0,F/72/S,21.0,0.0,0.0,150.0,0.0,567.0,0.0,-1,1,0,0,1,0,0
374,411,0.0,F/91/P,16.0,0.0,691.0,0.0,101.0,140.0,0.0,-1,0,0,1,1,0,0
375,412,0.0,C/11/P,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,1,0,0,1,0,1,0
376,413,0.0,F/92/P,18.0,0.0,0.0,157.0,0.0,352.0,60.0,-1,0,0,1,1,0,0
377,415,1.0,G/60/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
378,417,1.0,B/18/P,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
379,417,0.0,B/18/P,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,-1,1,0,0,0,1,0
380,417,1.0,B/18/P,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
382,425,0.0,F/96/P,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,-1,0,0,1,0,0,1
383,425,1.0,F/96/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
384,425,1.0,F/96/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
386,428,0.0,C/16/S,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,1,0,0,1,0,1,0
387,429,0.0,A/5/S,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,1,1,0,0,0,1,0
388,429,1.0,A/5/S,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
389,430,0.0,F/75/S,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,1,0,0,1,1,0,0
390,431,1.0,F/97/P,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
391,432,0.0,F/76/S,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
393,433,0.0,B/20/P,47.0,0.0,4.0,891.0,0.0,2962.0,3656.0,-1,0,0,1,0,1,0
394,434,1.0,F/77/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
395,435,1.0,G/62/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
396,436,0.0,G/63/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
397,436,0.0,G/63/S,56.0,0.0,46.0,11.0,0.0,622.0,0.0,-1,0,1,0,1,0,0
398,437,0.0,F/78/S,39.0,0.0,382.0,0.0,22.0,467.0,0.0,-1,0,0,1,1,0,0
399,437,0.0,F/78/S,40.0,0.0,7.0,0.0,840.0,26.0,0.0,-1,0,1,0,1,0,0
402,441,0.0,F/79/S,32.0,0.0,0.0,0.0,0.0,722.0,0.0,-1,1,0,0,1,0,0
403,442,0.0,F/98/P,35.0,0.0,7.0,1043.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
404,444,0.0,D/15/P,32.0,1.0,2484.0,429.0,102.0,0.0,0.0,-1,0,0,1,0,0,1
406,445,0.0,F/80/S,25.0,0.0,1352.0,0.0,0.0,24.0,799.0,-1,0,0,1,1,0,0
408,446,1.0,B/21/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
409,447,0.0,F/81/S,22.0,0.0,9.0,0.0,795.0,0.0,0.0,1,0,0,1,1,0,0
410,448,0.0,E/27/P,24.0,0.0,757.0,0.0,0.0,32.0,0.0,-1,0,0,1,1,0,0
411,448,1.0,G/71/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
412,449,1.0,G/64/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
413,452,1.0,E/26/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
414,453,1.0,B/14/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
416,453,1.0,B/14/S,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
418,454,1.0,B/15/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
419,454,1.0,B/15/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
420,456,0.0,F/83/S,55.0,0.0,210.0,185.0,188.0,59.0,73.0,-1,0,0,1,1,0,0
421,457,0.0,G/72/P,19.0,0.0,0.0,0.0,747.0,26.0,0.0,1,0,1,0,1,0,0
422,457,1.0,G/72/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
423,457,0.0,G/72/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
424,458,1.0,D/16/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
425,459,0.0,F/84/S,15.0,0.0,2156.0,0.0,0.0,59.0,2.0,-1,0,0,1,1,0,0
426,460,1.0,G/65/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
427,461,0.0,E/27/S,31.0,0.0,0.0,869.0,0.0,0.0,0.0,1,0,1,0,1,0,0
428,461,0.0,F/85/S,22.0,0.0,0.0,70.0,182.0,612.0,20.0,1,0,0,1,1,0,0
429,461,0.0,G/66/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
432,463,0.0,F/100/P,14.0,0.0,928.0,852.0,81.0,0.0,0.0,-1,0,0,1,0,0,1
433,465,0.0,E/28/P,19.0,0.0,4.0,10.0,0.0,1178.0,428.0,-1,0,0,1,1,0,0
435,466,0.0,F/101/P,36.0,0.0,0.0,0.0,863.0,1.0,1.0,-1,0,0,1,1,0,0
439,471,0.0,B/22/P,16.0,0.0,0.0,45.0,2.0,5183.0,170.0,-1,0,0,1,0,1,0
440,471,0.0,B/22/P,30.0,0.0,0.0,7972.0,0.0,0.0,4.0,1,1,0,0,0,1,0
441,472,0.0,F/87/S,37.0,0.0,0.0,10.0,544.0,9.0,299.0,-1,0,1,0,1,0,0
442,474,1.0,G/69/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
443,475,0.0,E/29/P,36.0,0.0,0.0,0.0,38.0,9.0,943.0,-1,0,0,1,1,0,0
445,476,1.0,F/103/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
446,476,1.0,F/103/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
447,477,0.0,E/30/P,22.0,0.0,0.0,5.0,0.0,1619.0,0.0,-1,0,0,1,1,0,0
449,481,1.0,G/70/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
450,482,0.0,E/28/S,27.0,0.0,0.0,118.0,0.0,5.0,665.0,-1,0,0,1,1,0,0
451,482,0.0,F/88/S,28.0,0.0,0.0,14.0,0.0,0.0,615.0,-1,0,0,1,1,0,0
452,485,0.0,B/17/S,21.0,0.0,0.0,33.0,0.0,3348.0,55.0,-1,1,0,0,0,1,0
455,490,1.0,G/71/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
458,499,1.0,F/89/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
459,499,0.0,E/29/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
460,500,0.0,D/19/P,21.0,0.0,513.0,0.0,1749.0,82.0,0.0,1,1,0,0,0,0,1
463,503,0.0,F/90/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
464,503,0.0,F/90/S,43.0,0.0,1821.0,0.0,47.0,29.0,0.0,-1,0,0,1,0,0,1
465,503,0.0,E/31/S,42.0,0.0,1246.0,35.0,16.0,0.0,0.0,-1,0,0,1,0,0,1
466,504,1.0,B/19/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
467,504,1.0,B/19/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
469,504,0.0,B/19/S,64.0,0.0,0.0,1737.0,11.0,401.0,752.0,-1,0,0,1,0,1,0
470,504,1.0,B/19/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
472,506,1.0,F/91/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
473,507,0.0,G/74/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
474,510,0.0,C/16/P,59.0,0.0,0.0,16521.0,0.0,323.0,0.0,1,0,0,1,0,1,0
475,512,0.0,D/18/S,32.0,0.0,0.0,5755.0,0.0,59.0,122.0,1,1,0,0,0,1,0
476,512,1.0,D/18/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
477,513,1.0,G/78/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
478,515,1.0,B/20/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
479,516,0.0,A/6/S,55.0,0.0,113.0,2492.0,41.0,0.0,2376.0,-1,1,0,0,0,1,0
485,522,0.0,E/33/P,42.0,0.0,0.0,0.0,750.0,0.0,156.0,-1,0,0,1,1,0,0
486,523,0.0,E/33/S,35.0,0.0,553.0,213.0,1733.0,0.0,6.0,1,0,0,1,1,0,0
489,527,1.0,F/93/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
490,528,0.0,C/17/P,46.0,0.0,0.0,1119.0,0.0,3427.0,6595.0,-1,0,0,1,0,1,0
491,529,1.0,G/81/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
492,531,1.0,G/82/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
494,533,0.0,D/21/P,33.0,0.0,20.0,0.0,384.0,557.0,0.0,-1,0,0,1,0,0,1
495,534,0.0,B/23/P,34.0,0.0,98.0,715.0,29.0,5732.0,1902.0,-1,0,0,1,0,1,0
496,534,0.0,B/23/P,49.0,0.0,3573.0,1308.0,316.0,641.0,25.0,-1,0,0,1,0,1,0
497,537,0.0,G/83/P,22.0,0.0,0.0,5.0,0.0,320.0,352.0,-1,0,0,1,1,0,0
498,538,0.0,F/110/P,28.0,0.0,0.0,1073.0,0.0,0.0,5.0,1,0,0,1,1,0,0
500,539,1.0,C/18/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
502,539,1.0,C/18/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
503,539,0.0,C/18/P,38.0,0.0,0.0,1793.0,479.0,9.0,4987.0,-1,0,0,1,0,1,0
504,540,1.0,F/95/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
506,542,0.0,G/84/P,26.0,0.0,9.0,0.0,0.0,0.0,878.0,-1,0,0,1,1,0,0
507,545,0.0,F/111/P,23.0,0.0,59.0,0.0,0.0,681.0,0.0,-1,0,0,1,1,0,0
508,546,0.0,F/96/S,24.0,0.0,930.0,691.0,838.0,0.0,0.0,-1,1,0,0,1,0,0
509,547,0.0,F/97/S,23.0,0.0,0.0,15.0,831.0,16.0,3.0,-1,0,0,1,1,0,0
510,548,0.0,E/36/S,24.0,0.0,0.0,86.0,704.0,0.0,1.0,1,0,0,1,1,0,0
511,549,0.0,D/19/S,32.0,0.0,666.0,0.0,0.0,252.0,1.0,1,0,1,0,0,0,1
512,549,1.0,F/98/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
513,550,0.0,F/99/S,23.0,0.0,13.0,12.0,0.0,762.0,0.0,1,0,0,1,1,0,0
514,551,0.0,G/80/S,42.0,0.0,126.0,0.0,266.0,445.0,12.0,-1,0,0,1,1,0,0
515,552,1.0,C/21/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
516,553,1.0,C/19/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
517,553,0.0,C/19/P,37.0,0.0,0.0,6506.0,0.0,764.0,0.0,1,0,0,1,0,1,0
518,555,1.0,C/20/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
519,555,0.0,C/20/P,33.0,0.0,0.0,165.0,1.0,2525.0,0.0,-1,0,0,1,0,1,0
520,556,0.0,F/100/S,19.0,0.0,0.0,1428.0,0.0,1.0,19.0,1,0,0,1,1,0,0
521,559,0.0,F/102/S,21.0,0.0,0.0,12.0,580.0,0.0,79.0,-1,0,1,0,1,0,0
522,560,0.0,G/81/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
523,560,0.0,G/81/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
525,561,0.0,G/82/S,22.0,0.0,0.0,0.0,332.0,442.0,0.0,-1,0,0,1,1,0,0
526,563,0.0,F/114/P,33.0,0.0,840.0,642.0,402.0,21.0,0.0,-1,1,0,0,0,0,1
527,564,1.0,B/24/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
528,564,1.0,B/24/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
530,565,0.0,F/115/P,31.0,0.0,697.0,0.0,612.0,0.0,0.0,-1,0,0,1,0,0,1
531,566,1.0,E/37/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
532,567,1.0,G/83/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
535,569,0.0,F/116/P,23.0,0.0,0.0,334.0,310.0,0.0,0.0,1,0,0,1,1,0,0
536,570,0.0,C/22/S,36.0,1.0,530.0,5085.0,1.0,146.0,872.0,1,0,0,1,0,1,0
537,571,1.0,C/21/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
538,571,1.0,C/21/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
539,571,1.0,C/21/P,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
541,571,1.0,C/21/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
542,571,0.0,C/21/P,55.0,0.0,0.0,1542.0,0.0,1814.0,1568.0,-1,0,0,1,0,1,0
543,571,1.0,C/21/P,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
544,572,0.0,F/105/S,19.0,0.0,1911.0,0.0,21.0,854.0,0.0,-1,0,0,1,1,0,0
546,575,1.0,E/34/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
548,577,0.0,G/86/P,65.0,0.0,0.0,0.0,521.0,105.0,0.0,-1,0,0,1,1,0,0
549,579,0.0,F/108/S,55.0,0.0,53.0,790.0,37.0,0.0,0.0,1,0,0,1,1,0,0
551,580,1.0,G/87/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
552,581,0.0,E/38/S,22.0,0.0,0.0,0.0,601.0,183.0,4.0,-1,0,0,1,1,0,0
553,582,1.0,F/118/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
554,583,1.0,F/109/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
555,583,1.0,F/109/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
556,583,1.0,F/109/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
557,585,1.0,F/120/P,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
558,585,1.0,F/120/P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
559,585,0.0,D/22/P,23.0,0.0,2648.0,0.0,1092.0,0.0,0.0,-1,0,0,1,0,0,1
560,586,1.0,D/23/P,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
561,587,0.0,F/121/P,18.0,0.0,5.0,25.0,616.0,0.0,1042.0,-1,0,0,1,0,0,1
562,588,1.0,G/89/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
563,589,0.0,E/35/P,23.0,0.0,234.0,1.0,551.0,0.0,1.0,-1,0,0,1,1,0,0
564,590,0.0,G/90/P,48.0,0.0,801.0,2.0,0.0,1.0,973.0,-1,0,0,1,1,0,0
565,591,1.0,G/86/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
567,594,0.0,G/87/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
571,597,1.0,G/91/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
573,599,0.0,F/124/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
575,599,0.0,F/124/P,26.0,0.0,1252.0,0.0,46.0,124.0,6.0,-1,0,0,1,0,0,1
576,599,1.0,F/124/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
577,600,0.0,C/23/S,24.0,0.0,0.0,3385.0,826.0,9.0,793.0,1,0,0,1,0,1,0
578,602,1.0,F/125/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
579,602,0.0,E/36/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
580,602,1.0,F/125/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
581,603,0.0,F/126/P,21.0,0.0,0.0,0.0,12.0,0.0,747.0,-1,0,0,1,1,0,0
585,608,0.0,G/94/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
588,611,1.0,G/90/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
589,612,1.0,B/25/P,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
591,615,1.0,G/92/S,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
592,615,0.0,G/92/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
593,615,1.0,G/92/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
594,618,0.0,G/95/P,21.0,0.0,0.0,0.0,908.0,49.0,0.0,1,1,0,0,1,0,0
595,618,0.0,F/131/P,21.0,0.0,1.0,368.0,0.0,0.0,388.0,-1,0,1,0,1,0,0
597,619,1.0,C/24/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
598,623,1.0,G/93/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
599,628,0.0,F/133/P,44.0,0.0,103.0,0.0,18.0,1197.0,1.0,1,0,0,1,1,0,0
600,629,0.0,G/96/P,38.0,0.0,0.0,0.0,0.0,1018.0,0.0,-1,0,0,1,1,0,0
601,630,1.0,F/112/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
602,631,1.0,F/113/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
603,633,0.0,D/25/P,31.0,1.0,629.0,0.0,0.0,150.0,0.0,-1,0,1,0,0,0,1
604,634,0.0,F/135/P,39.0,0.0,0.0,1496.0,0.0,140.0,383.0,-1,0,0,1,1,0,0
605,635,0.0,G/94/S,35.0,0.0,0.0,1778.0,0.0,0.0,0.0,1,0,0,1,1,0,0
606,635,0.0,E/43/S,37.0,0.0,614.0,0.0,50.0,11.0,319.0,-1,0,0,1,1,0,0
607,636,0.0,F/136/P,13.0,0.0,0.0,7.0,0.0,339.0,359.0,-1,1,0,0,1,0,0
608,636,0.0,F/136/P,21.0,0.0,0.0,0.0,7.0,675.0,0.0,-1,0,0,1,1,0,0
609,637,0.0,E/44/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
610,638,1.0,B/28/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
612,641,0.0,F/114/S,36.0,0.0,2.0,0.0,0.0,1958.0,19.0,-1,0,0,1,1,0,0
613,642,0.0,C/25/S,29.0,0.0,0.0,3344.0,0.0,118.0,972.0,1,1,0,0,0,1,0
614,642,0.0,C/25/S,36.0,0.0,0.0,4967.0,82.0,1517.0,575.0,1,1,0,0,0,1,0
615,642,0.0,C/25/S,79.0,0.0,0.0,0.0,0.0,2210.0,2.0,-1,0,0,1,0,1,0
616,642,1.0,C/25/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
617,642,1.0,C/25/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
618,643,0.0,F/138/P,19.0,0.0,1019.0,266.0,141.0,0.0,0.0,1,0,0,1,0,0,1
619,644,1.0,E/38/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
621,646,1.0,C/26/S,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
622,647,1.0,F/115/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
623,647,1.0,F/115/S,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
